codigo_municipio,municipio,uf,proporcao_haddad,proporcao_bolsonaro,votos_haddad,votos_bolsonaro,votos_validos
4212106,PALMITOS,SC,0.306,0.694,2901,6582,9483
4217501,SEARA,SC,0.39,0.61,4122,6454,10576
4205803,GARUVA,SC,0.221,0.779,1834,6449,8283
4215109,RODEIO,SC,0.122,0.878,891,6390,7281
4210001,LUIZ ALVES,SC,0.128,0.872,924,6275,7199
4216701,SÃO JOSÉ DO CEDRO,SC,0.284,0.716,2464,6222,8686
4217006,SÃO LUDGERO,SC,0.132,0.868,940,6161,7101
4203303,CAMPO ALEGRE,SC,0.146,0.854,1048,6146,7194
4220000,BALNEÁRIO RINCÃO,SC,0.251,0.749,1956,5842,7798
4206207,GRAVATAL,SC,0.163,0.837,1128,5801,6929
4204707,CUNHA PORÃ,SC,0.169,0.831,1177,5790,6967
4202206,BENEDITO NOVO,SC,0.115,0.885,736,5685,6421
4214706,RIO DOS CEDROS,SC,0.13,0.87,848,5681,6529
4208708,JACINTO MACHADO,SC,0.192,0.808,1336,5613,6949
4201208,ANTÔNIO CARLOS,SC,0.129,0.871,833,5611,6444
4215455,SANGÃO,SC,0.148,0.852,955,5487,6442
4215505,SANTA CECÍLIA,SC,0.372,0.628,3233,5461,8694
4203709,CANELINHA,SC,0.173,0.827,1133,5434,6567
4204558,CORREIA PINTO,SC,0.388,0.612,3433,5419,8852
4209904,LONTRAS,SC,0.167,0.833,1067,5331,6398
4201950,BALNEÁRIO ARROIO DO SILVA,SC,0.277,0.723,1979,5177,7156
4202057,BALNEÁRIO BARRA DO SUL,SC,0.224,0.776,1488,5164,6652
4200200,AGROLÂNDIA,SC,0.185,0.815,1151,5056,6207
4201257,APIÚNA,SC,0.182,0.818,1118,5028,6146
4200101,ABELARDO LUZ,SC,0.451,0.549,4121,5023,9144
4200705,ALFREDO WAGNER,SC,0.243,0.757,1479,4600,6079
4218400,TREZE DE MAIO,SC,0.108,0.892,543,4503,5046
4218905,URUBICI,SC,0.234,0.766,1366,4473,5839
4202073,BALNEÁRIO GAIVOTA,SC,0.264,0.736,1590,4422,6012
4205001,DIONÍSIO CERQUEIRA,SC,0.46,0.54,3745,4399,8144
4201505,ARMAZÉM,SC,0.169,0.831,875,4299,5174
4207205,IMARUÍ,SC,0.358,0.642,2386,4288,6674
4201703,ASCURRA,SC,0.106,0.894,506,4257,4763
4206405,GUARACIABA,SC,0.393,0.607,2728,4207,6935
4215653,SANTA ROSA DO SUL,SC,0.225,0.775,1212,4171,5383
4210803,MELEIRO,SC,0.144,0.856,686,4077,4763
4212650,PESCARIA BRAVA,SC,0.289,0.711,1646,4051,5697
4216008,SÃO CARLOS,SC,0.378,0.622,2443,4026,6469
4204004,CATANDUVAS,SC,0.336,0.664,1992,3945,5937
4207908,IRINEÓPOLIS,SC,0.358,0.642,2149,3861,6010
4217907,TANGARÁ,SC,0.253,0.747,1301,3851,5152
4217303,SAUDADES,SC,0.373,0.627,2276,3832,6108
4204400,CORONEL FREITAS,SC,0.394,0.606,2483,3824,6307
4209508,LAURENTINO,SC,0.163,0.837,744,3812,4556
4216404,SÃO JOÃO DO SUL,SC,0.218,0.782,1051,3767,4818
4210407,MARACAJÁ,SC,0.23,0.77,1113,3728,4841
4206108,GRÃO PARÁ,SC,0.16,0.84,709,3723,4432
4207650,IPORÃ DO OESTE,SC,0.333,0.667,1841,3692,5533
4218509,TREZE TÍLIAS,SC,0.197,0.803,895,3657,4552
4215679,SANTA TEREZINHA,SC,0.284,0.716,1445,3643,5088
4215307,SALETE,SC,0.21,0.79,966,3634,4600
4200606,ÁGUAS MORNAS,SC,0.201,0.799,906,3608,4514
4214607,RIO DO OESTE,SC,0.24,0.76,1129,3568,4697
4212304,PAULO LOPES,SC,0.257,0.743,1221,3535,4756
4211009,MONDAÍ,SC,0.384,0.616,2205,3534,5739
4212700,PETROLÂNDIA,SC,0.18,0.82,762,3466,4228
4218608,TROMBUDO CENTRAL,SC,0.166,0.834,681,3431,4112
4204905,DESCANSO,SC,0.38,0.62,2077,3389,5466
4207809,IRANI,SC,0.387,0.613,2139,3387,5526
4201901,AURORA,SC,0.17,0.83,693,3374,4067
4219200,VIDAL RAMOS,SC,0.244,0.756,1089,3371,4460
4210035,LUZERNA,SC,0.158,0.842,630,3367,3997
4211801,OURO,SC,0.257,0.743,1154,3340,4494
4216107,SÃO DOMINGOS,SC,0.426,0.574,2474,3339,5813
4214201,QUILOMBO,SC,0.49,0.51,3204,3337,6541
4214904,RIO FORTUNA,SC,0.104,0.896,380,3283,3663
4202602,BOM RETIRO,SC,0.321,0.679,1518,3216,4734
4205308,FAXINAL DOS GUEDES,SC,0.512,0.488,3366,3212,6578
4214508,RIO DO CAMPO,SC,0.22,0.78,906,3207,4113
4216255,SÃO JOÃO DO OESTE,SC,0.212,0.788,857,3193,4050
4212254,PASSO DE TORRES,SC,0.279,0.721,1217,3151,4368
4211108,MONTE CASTELO,SC,0.366,0.634,1810,3140,4950
4202701,BOTUVERÁ,SC,0.127,0.873,449,3087,3536
4213401,PONTE SERRADA,SC,0.5,0.5,2978,2976,5954
4214409,RIO DAS ANTAS,SC,0.246,0.754,957,2930,3887
4200309,AGRONÔMICA,SC,0.128,0.872,430,2928,3358
4207403,IMBUIA,SC,0.234,0.766,891,2923,3814
4200408,ÁGUA DOCE,SC,0.284,0.716,1158,2921,4079
4213807,PRAIA GRANDE,SC,0.363,0.637,1648,2890,4538
4210308,MAJOR VIEIRA,SC,0.353,0.647,1537,2812,4349
4213104,PIRATUBA,SC,0.279,0.721,1061,2740,3801
4218103,TIMBÉ DO SUL,SC,0.215,0.785,746,2730,3476
4212403,PEDRAS GRANDES,SC,0.122,0.878,374,2685,3059
4218350,TREVISO,SC,0.158,0.842,502,2680,3182
4207700,IPUMIRIM,SC,0.422,0.578,1955,2673,4628
4209706,LEBON RÉGIS,SC,0.57,0.43,3516,2656,6172
4211058,MONTE CARLO,SC,0.489,0.511,2522,2639,5161
4203105,CAIBI,SC,0.308,0.692,1163,2607,3770
4201000,ANITA GARIBALDI,SC,0.489,0.511,2473,2584,5057
4217253,SÃO PEDRO DE ALCÂNTARA,SC,0.171,0.829,528,2561,3089
4202131,BELA VISTA DO TOLDO,SC,0.346,0.654,1324,2508,3832
4200903,ANGELINA,SC,0.372,0.628,1466,2473,3939
4216800,SÃO JOSÉ DO CERRITO,SC,0.543,0.457,2903,2441,5344
4208005,ITÁ,SC,0.443,0.557,1939,2437,4376
4203402,CAMPO BELO DO SUL,SC,0.45,0.55,1989,2435,4424
4203501,CAMPO ERÊ,SC,0.543,0.457,2871,2420,5291
4218756,TUNÁPOLIS,SC,0.235,0.765,737,2398,3135
4217105,SÃO MARTINHO,SC,0.124,0.876,332,2355,2687
4205209,ERVAL VELHO,SC,0.251,0.749,777,2316,3093
4216354,SÃO JOÃO DO ITAPERIÚ,SC,0.134,0.866,357,2309,2666
4208609,JABORÁ,SC,0.253,0.747,745,2198,2943
4219358,VITOR MEIRELES,SC,0.311,0.689,985,2181,3166
4202859,BRAÇO DO TROMBUDO,SC,0.123,0.877,303,2166,2469
4209151,JOSÉ BOITEUX,SC,0.322,0.678,986,2080,3066
4200804,ANCHIETA,SC,0.47,0.53,1801,2027,3828
4211256,MORRO GRANDE,SC,0.135,0.865,316,2018,2334
4219176,VARGEM BONITA,SC,0.351,0.649,1083,2003,3086
4205159,DOUTOR PEDRINHO,SC,0.137,0.863,317,1998,2315
4204350,CORDILHEIRA ALTA,SC,0.361,0.639,1120,1980,3100
4207759,IRACEMINHA,SC,0.303,0.697,857,1970,2827
4206603,GUARUJÁ DO SUL,SC,0.359,0.641,1100,1960,3060
4206652,GUATAMBÚ,SC,0.542,0.458,2317,1959,4276
4201273,ARABUTÃ,SC,0.332,0.668,967,1943,2910
4201802,ATALANTA,SC,0.164,0.836,379,1934,2313
4219408,WITMARSUM,SC,0.228,0.772,568,1924,2492
4215406,SALTO VELOSO,SC,0.29,0.71,765,1874,2639
4218251,TIMBÓ GRANDE,SC,0.515,0.485,1958,1846,3804
4211405,NOVA ERECHIM,SC,0.395,0.605,1201,1841,3042
4201604,ARROIO TRINTA,SC,0.229,0.771,546,1837,2383
4215901,SÃO BONIFÁCIO,SC,0.153,0.847,332,1833,2165
4206801,IBICARÉ,SC,0.227,0.773,534,1823,2357
4212007,PALMA SOLA,SC,0.556,0.444,2273,1813,4086
4213302,PONTE ALTA,SC,0.393,0.607,1153,1779,2932
4214300,RANCHO QUEIMADO,SC,0.211,0.789,475,1775,2250
4207601,IPIRA,SC,0.382,0.618,1094,1767,2861
4209854,LINDÓIA DO SUL,SC,0.369,0.631,1026,1753,2779
4207577,IOMERÊ,SC,0.205,0.795,450,1742,2192
4210209,MAJOR GERCINO,SC,0.245,0.755,563,1733,2296
4205100,DONA EMMA,SC,0.271,0.729,639,1718,2357
4215075,RIQUEZA,SC,0.433,0.567,1309,1715,3024
4209805,LEOBERTO LEAL,SC,0.281,0.719,661,1690,2351
4219606,XAVANTINA,SC,0.422,0.578,1215,1666,2881
4204103,CAXAMBU DO SUL,SC,0.524,0.476,1810,1645,3455
4212601,PERITIBA,SC,0.259,0.741,568,1623,2191
4201109,ANITÁPOLIS,SC,0.277,0.723,620,1617,2237
4210902,MODELO,SC,0.384,0.616,1007,1617,2624
4215208,ROMELÂNDIA,SC,0.462,0.538,1386,1611,2997
4200507,ÁGUAS DE CHAPECÓ,SC,0.569,0.431,2061,1559,3620
4202503,BOM JARDIM DA SERRA,SC,0.406,0.594,1060,1549,2609
4211454,NOVA ITABERABA,SC,0.513,0.487,1619,1539,3158
4216057,SÃO CRISTÓVÃO DO SUL,SC,0.366,0.634,881,1526,2407
4212239,PARAÍSO,SC,0.454,0.546,1245,1500,2745
4202438,BOCAINA DO SUL,SC,0.373,0.627,881,1484,2365
4212056,PALMEIRA,SC,0.291,0.709,590,1437,2027
4213005,PINHEIRO PRETO,SC,0.319,0.681,668,1429,2097
4203253,CAPÃO ALTO,SC,0.323,0.677,680,1427,2107
4210852,MIRIM DOCE,SC,0.247,0.753,456,1387,1843
4204194,CHAPADÃO DO LAGEADO,SC,0.308,0.692,612,1375,1987
4219853,ZORTÉA,SC,0.347,0.653,727,1368,2095
4217550,SERRA ALTA,SC,0.373,0.627,806,1353,2159
4205191,ERMO,SC,0.194,0.806,322,1338,1660
4207684,IPUAÇU,SC,0.674,0.326,2621,1265,3886
4214102,PRESIDENTE NEREU,SC,0.213,0.787,339,1252,1591
4209201,LACERDÓPOLIS,SC,0.206,0.794,322,1240,1562
4214151,PRINCESA,SC,0.379,0.621,744,1221,1965
4219101,VARGEÃO,SC,0.468,0.532,1046,1190,2236
4212270,PASSOS MAIA,SC,0.538,0.462,1382,1185,2567
4218855,UNIÃO DO OESTE,SC,0.401,0.599,792,1183,1975
4202875,BRUNÓPOLIS,SC,0.446,0.554,938,1165,2103
4205605,GALVÃO,SC,0.46,0.54,990,1161,2151
4215604,SANTA ROSA DE LIMA,SC,0.253,0.747,391,1156,1547
4200051,ABDON BATISTA,SC,0.374,0.626,687,1151,1838
4213351,PONTE ALTA DO NORTE,SC,0.407,0.593,767,1117,1884
4202081,BANDEIRANTE,SC,0.472,0.528,1000,1117,2117
4200754,ALTO BELA VISTA,SC,0.295,0.705,445,1063,1508
4218954,URUPEMA,SC,0.37,0.63,624,1062,1686
4215059,RIO RUFINO,SC,0.363,0.637,605,1060,1665
4202156,BELMONTE,SC,0.43,0.57,792,1049,1841
4213906,PRESIDENTE CASTELLO BRANCO,SC,0.199,0.801,260,1049,1309
4201653,ARVOREDO,SC,0.43,0.57,786,1044,1830
4205555,FREI ROGÉRIO,SC,0.382,0.618,644,1041,1685
4204152,CELSO RAMOS,SC,0.451,0.549,855,1041,1896
4211892,PAINEL,SC,0.419,0.581,746,1033,1779
4200556,ÁGUAS FRIAS,SC,0.464,0.536,891,1031,1922
4211652,NOVO HORIZONTE,SC,0.448,0.552,807,995,1802
4217758,SUL BRASIL,SC,0.491,0.509,949,985,1934
4213153,PLANALTO ALEGRE,SC,0.549,0.451,1198,985,2183
4210555,MAREMA,SC,0.398,0.602,650,982,1632
4202537,BOM JESUS,SC,0.485,0.515,899,953,1852
4202578,BOM JESUS DO OESTE,SC,0.369,0.631,551,941,1492
4215554,SANTA HELENA,SC,0.448,0.552,759,935,1694
4211850,OURO VERDE,SC,0.378,0.622,562,925,1487
4206751,IBIAM,SC,0.342,0.658,476,916,1392
4219150,VARGEM,SC,0.51,0.49,944,906,1850
4215356,SALTINHO,SC,0.627,0.373,1497,890,2387
4209177,JUPIÁ,SC,0.458,0.542,739,874,1613
4204756,CUNHATAÍ,SC,0.377,0.623,530,874,1404
4205431,FORMOSA DO SUL,SC,0.535,0.465,991,862,1853
4204178,CERRO NEGRO,SC,0.638,0.362,1465,832,2297
4204459,CORONEL MARTINS,SC,0.504,0.496,802,790,1592
4215752,SÃO BERNARDINO,SC,0.57,0.43,1043,788,1831
4217956,TIGRINHOS,SC,0.469,0.531,690,782,1472
4202099,BARRA BONITA,SC,0.442,0.558,615,776,1391
4210050,MACIEIRA,SC,0.416,0.584,546,767,1313
4209458,LAJEADO GRANDE,SC,0.332,0.668,377,757,1134
4210704,MATOS COSTA,SC,0.54,0.46,880,751,1631
4207858,IRATI,SC,0.503,0.497,757,749,1506
4203154,CALMON,SC,0.636,0.364,1307,747,2054
4208955,JARDINÓPOLIS,SC,0.42,0.58,526,727,1253
4215687,SANTA TEREZINHA DO PROGRESSO,SC,0.598,0.402,1066,717,1783
4211876,PAIAL,SC,0.501,0.499,694,692,1386
4217154,SÃO MIGUEL DA BOA VISTA,SC,0.521,0.479,663,610,1273
4205357,FLOR DO SERTÃO,SC,0.519,0.481,652,604,1256
4205175,ENTRE RIOS,SC,0.736,0.264,1564,562,2126
4215695,SANTIAGO DO SUL,SC,0.525,0.475,620,560,1180
3550308,SÃO PAULO,SP,0.396,0.604,2424125,3694834,6118959
3509502,CAMPINAS,SP,0.312,0.688,181841,401284,583125
3518800,GUARULHOS,SP,0.339,0.661,203594,397523,601117
3549904,SÃO JOSÉ DOS CAMPOS,SP,0.238,0.762,87356,279797,367153
3547809,SANTO ANDRÉ,SP,0.332,0.668,131021,264039,395060
3548708,SÃO BERNARDO DO CAMPO,SP,0.404,0.596,175284,258269,433553
3552205,SOROCABA,SP,0.263,0.737,91927,257866,349793
3534401,OSASCO,SP,0.369,0.631,143603,245969,389572
3543402,RIBEIRÃO PRETO,SP,0.277,0.723,82528,215117,297645
3549805,SÃO JOSÉ DO RIO PRETO,SP,0.217,0.783,49211,177175,226386
3525904,JUNDIAÍ,SP,0.22,0.78,48827,173143,221970
3548500,SANTOS,SP,0.286,0.714,67785,168843,236628
3538709,PIRACICABA,SP,0.215,0.785,43260,158008,201268
3530607,MOGI DAS CRUZES,SP,0.287,0.713,60367,149953,210320
3506003,BAURU,SP,0.271,0.729,49704,133954,183658
3529401,MAUÁ,SP,0.379,0.621,78638,128689,207327
3554102,TAUBATÉ,SP,0.19,0.81,30037,128269,158306
3526902,LIMEIRA,SP,0.176,0.824,27257,127375,154632
3516200,FRANCA,SP,0.246,0.754,41285,126487,167772
3513801,DIADEMA,SP,0.48,0.52,108740,117805,226545
3510609,CARAPICUÍBA,SP,0.411,0.589,80671,115383,196054
3551009,SÃO VICENTE,SP,0.335,0.665,57415,113848,171263
3505708,BARUERI,SP,0.371,0.629,64279,109197,173476
3518701,GUARUJÁ,SP,0.328,0.672,50938,104510,155448
3541000,PRAIA GRANDE,SP,0.277,0.723,39211,102534,141745
3501608,AMERICANA,SP,0.215,0.785,27044,98605,125649
3552502,SUZANO,SP,0.325,0.675,47201,98160,145361
3529005,MARÍLIA,SP,0.2,0.8,23536,94124,117660
3541406,PRESIDENTE PRUDENTE,SP,0.22,0.78,25387,90190,115577
3523107,ITAQUAQUECETUBA,SP,0.416,0.584,64242,90182,154424
3524402,JACAREÍ,SP,0.223,0.777,25569,88982,114551
3552403,SUMARÉ,SP,0.315,0.685,40727,88674,129401
3520509,INDAIATUBA,SP,0.233,0.767,26816,88374,115190
3548906,SÃO CARLOS,SP,0.327,0.673,40433,83202,123635
3543907,RIO CLARO,SP,0.209,0.791,21484,81089,102573
3502804,ARAÇATUBA,SP,0.203,0.797,20424,80353,100777
3552809,TABOÃO DA SERRA,SP,0.452,0.548,64301,77834,142135
3548807,SÃO CAETANO DO SUL,SP,0.249,0.751,25514,77010,102524
3545803,SANTA BÁRBARA D'OESTE,SP,0.227,0.773,22479,76429,98908
3513009,COTIA,SP,0.374,0.626,43296,72473,115769
3503208,ARARAQUARA,SP,0.364,0.636,40311,70340,110651
3519071,HORTOLÂNDIA,SP,0.343,0.657,35843,68606,104449
3515004,EMBU DAS ARTES,SP,0.457,0.543,57509,68422,125931
3507605,BRAGANÇA PAULISTA,SP,0.201,0.799,16995,67605,84600
3523909,ITU,SP,0.228,0.772,18904,64175,83079
3530706,MOGI GUAÇU,SP,0.183,0.817,14361,64012,78373
3538006,PINDAMONHANGABA,SP,0.21,0.79,16054,60525,76579
3522307,ITAPETININGA,SP,0.212,0.788,15586,57906,73492
3525300,JAÚ,SP,0.175,0.825,12272,57771,70043
3522505,ITAPEVI,SP,0.43,0.57,43108,57076,100184
3504107,ATIBAIA,SP,0.215,0.785,15439,56292,71731
3503307,ARARAS,SP,0.198,0.802,13466,54587,68053
3507506,BOTUCATU,SP,0.264,0.736,18725,52219,70944
3518404,GUARATINGUETÁ,SP,0.212,0.788,13689,50772,64461
3506508,BIRIGUI,SP,0.169,0.831,10302,50564,60866
3511102,CATANDUVA,SP,0.212,0.788,13376,49732,63108
3556206,VALINHOS,SP,0.227,0.773,14322,48664,62986
3515707,FERRAZ DE VASCONCELOS,SP,0.429,0.571,36186,48212,84398
3545209,SALTO,SP,0.249,0.751,15501,46789,62290
3557006,VOTORANTIM,SP,0.261,0.739,16250,46025,62275
3554003,TATUÍ,SP,0.196,0.804,11048,45426,56474
3523404,ITATIBA,SP,0.202,0.798,11253,44476,55729
3510500,CARAGUATATUBA,SP,0.288,0.712,17363,42855,60218
3551702,SERTÃOZINHO,SP,0.291,0.709,17181,41928,59109
3522208,ITAPECERICA DA SERRA,SP,0.457,0.543,35079,41677,76756
3543303,RIBEIRÃO PIRES,SP,0.333,0.667,20501,41053,61554
3539806,POÁ,SP,0.354,0.646,22471,40969,63440
3505500,BARRETOS,SP,0.26,0.74,14354,40754,55108
3547304,SANTANA DE PARNAÍBA,SP,0.33,0.67,20077,40706,60783
3556503,VÁRZEA PAULISTA,SP,0.28,0.72,15480,39776,55256
3508504,CAÇAPAVA,SP,0.188,0.812,9171,39663,48834
3534708,OURINHOS,SP,0.253,0.747,13350,39357,52707
3516309,FRANCISCO MORATO,SP,0.509,0.491,40445,39062,79507
3513504,CUBATÃO,SP,0.396,0.604,25584,39026,64610
3516408,FRANCO DA ROCHA,SP,0.419,0.581,27499,38078,65577
3526704,LEME,SP,0.229,0.771,11306,38007,49313
3530805,MOGI MIRIM,SP,0.181,0.819,8423,37986,46409
3536505,PAULÍNIA,SP,0.286,0.714,14863,37123,51986
3549102,SÃO JOÃO DA BOA VISTA,SP,0.215,0.785,10015,36546,46561
3557105,VOTUPORANGA,SP,0.225,0.775,10502,36114,46616
3504008,ASSIS,SP,0.266,0.734,12785,35336,48121
3522406,ITAPEVA,SP,0.259,0.741,11919,34188,46107
3556701,VINHEDO,SP,0.203,0.797,8704,34113,42817
3527207,LORENA,SP,0.209,0.791,8929,33879,42808
3525003,JANDIRA,SP,0.382,0.618,20346,32976,53322
3504503,AVARÉ,SP,0.226,0.774,9550,32653,42203
3555406,UBATUBA,SP,0.266,0.734,11741,32462,44203
3539301,PIRASSUNUNGA,SP,0.182,0.818,7167,32142,39309
3522109,ITANHAÉM,SP,0.311,0.689,14314,31784,46098
3503901,ARUJÁ,SP,0.305,0.695,13943,31746,45689
3527108,LINS,SP,0.166,0.834,6317,31675,37992
3506102,BEBEDOURO,SP,0.205,0.795,7831,30396,38227
3529302,MATÃO,SP,0.296,0.704,12776,30373,43149
3522604,ITAPIRA,SP,0.198,0.802,7478,30289,37767
3528502,MAIRIPORÃ,SP,0.262,0.738,10743,30283,41026
3513405,CRUZEIRO,SP,0.235,0.765,9254,30111,39365
3509007,CAIEIRAS,SP,0.35,0.65,16144,29988,46132
3501905,AMPARO,SP,0.194,0.806,7048,29332,36380
3526803,LENÇÓIS PAULISTA,SP,0.168,0.832,5874,29023,34897
3519709,IBIÚNA,SP,0.23,0.77,8646,28966,37612
3509601,CAMPO LIMPO PAULISTA,SP,0.288,0.712,11705,28924,40629
3550605,SÃO ROQUE,SP,0.268,0.732,10351,28284,38635
3509205,CAJAMAR,SP,0.361,0.639,15248,26934,42182
3524303,JABOTICABAL,SP,0.23,0.77,7937,26606,34543
3555000,TUPÃ,SP,0.2,0.8,6625,26574,33199
3550704,SÃO SEBASTIÃO,SP,0.376,0.624,14986,24898,39884
3515509,FERNANDÓPOLIS,SP,0.276,0.724,9414,24660,34074
3530508,MOCOCA,SP,0.247,0.753,7963,24341,32304
3533403,NOVA ODESSA,SP,0.259,0.741,8377,23989,32366
3537602,PERUÍBE,SP,0.307,0.693,10296,23235,33531
3537305,PENÁPOLIS,SP,0.248,0.752,7460,22610,30070
3530300,MIRASSOL,SP,0.222,0.778,6403,22447,28850
3540705,PORTO FERREIRA,SP,0.198,0.802,5502,22295,27797
3540606,PORTO FELIZ,SP,0.203,0.797,5652,22178,27830
3519600,IBITINGA,SP,0.238,0.762,6888,22062,28950
3507001,BOITUVA,SP,0.231,0.769,6524,21746,28270
3524006,ITUPEVA,SP,0.232,0.768,6544,21693,28237
3524709,JAGUARIÚNA,SP,0.222,0.778,6098,21336,27434
3515103,EMBU-GUAÇU,SP,0.37,0.63,12537,21334,33871
3512803,COSMÓPOLIS,SP,0.299,0.701,9109,21333,30442
3542602,REGISTRO,SP,0.283,0.717,8333,21153,29486
3502101,ANDRADINA,SP,0.284,0.716,8274,20882,29156
3510401,CAPIVARI,SP,0.201,0.799,5228,20783,26011
3533908,OLÍMPIA,SP,0.237,0.763,6422,20672,27094
3549706,SÃO JOSÉ DO RIO PARDO,SP,0.242,0.758,6545,20490,27035
3505906,BATATAIS,SP,0.291,0.709,8366,20371,28737
3546801,SANTA ISABEL,SP,0.257,0.743,7046,20358,27404
3511508,CERQUILHO,SP,0.165,0.835,4010,20269,24279
3537800,PIEDADE,SP,0.271,0.729,7451,20074,27525
3531308,MONTE ALTO,SP,0.187,0.813,4604,19985,24589
3524808,JALES,SP,0.225,0.775,5694,19587,25281
3546405,SANTA CRUZ DO RIO PARDO,SP,0.183,0.817,4309,19301,23610
3537107,PEDREIRA,SP,0.174,0.826,4055,19185,23240
3514403,DRACENA,SP,0.197,0.803,4710,19141,23851
3527306,LOUVEIRA,SP,0.243,0.757,5961,18600,24561
3506359,BERTIOGA,SP,0.324,0.676,8884,18527,27411
3509700,CAMPOS DO JORDÃO,SP,0.229,0.771,5455,18414,23869
3531100,MONGAGUÁ,SP,0.322,0.678,8719,18364,27083
3503802,ARTUR NOGUEIRA,SP,0.257,0.743,6342,18341,24683
3553708,TAQUARITINGA,SP,0.283,0.717,7212,18278,25490
3516705,GARÇA,SP,0.203,0.797,4647,18233,22880
3531803,MONTE MOR,SP,0.343,0.657,9225,17676,26901
3536703,PEDERNEIRAS,SP,0.217,0.783,4896,17622,22518
3528403,MAIRINQUE,SP,0.286,0.714,7040,17565,24605
3510203,CAPÃO BONITO,SP,0.257,0.743,6044,17480,23524
3556453,VARGEM GRANDE PAULISTA,SP,0.337,0.663,8774,17252,26026
3523206,ITARARÉ,SP,0.256,0.744,5886,17141,23027
3508405,CABREÚVA,SP,0.249,0.751,5680,17136,22816
3552106,SOCORRO,SP,0.151,0.849,3039,17090,20129
3554508,TIETÊ,SP,0.185,0.815,3825,16856,20681
3515186,ESPÍRITO SANTO DO PINHAL,SP,0.23,0.77,4926,16536,21462
3549409,SÃO JOAQUIM DA BARRA,SP,0.309,0.691,7321,16374,23695
3556404,VARGEM GRANDE DO SUL,SP,0.201,0.799,4103,16342,20445
3502507,APARECIDA,SP,0.22,0.78,4553,16138,20691
3505302,BARRA BONITA,SP,0.226,0.774,4666,15951,20617
3522703,ITÁPOLIS,SP,0.203,0.797,4029,15842,19871
3533502,NOVO HORIZONTE,SP,0.223,0.777,4435,15451,19886
3500709,AGUDOS,SP,0.229,0.771,4571,15379,19950
3550100,SÃO MANUEL,SP,0.24,0.76,4839,15328,20167
3541505,PRESIDENTE VENCESLAU,SP,0.219,0.781,4254,15173,19427
3534302,ORLÂNDIA,SP,0.255,0.745,5161,15111,20272
3500105,ADAMANTINA,SP,0.173,0.827,3156,15088,18244
3554805,TREMEMBÉ,SP,0.209,0.791,3932,14843,18775
3551504,SERRANA,SP,0.331,0.669,7259,14648,21907
3535507,PARAGUAÇU PAULISTA,SP,0.301,0.699,6277,14579,20856
3550407,SÃO PEDRO,SP,0.178,0.822,3133,14483,17616
3545308,SALTO DE PIRAPORA,SP,0.286,0.714,5774,14417,20191
3525102,JARDINÓPOLIS,SP,0.218,0.782,3943,14129,18072
3525706,JOSÉ BONIFÁCIO,SP,0.244,0.756,4393,13648,18041
3544103,RIO GRANDE DA SERRA,SP,0.408,0.592,9376,13583,22959
3517406,GUAÍRA,SP,0.265,0.735,4898,13565,18463
3513108,CRAVINHOS,SP,0.207,0.793,3539,13546,17085
3505203,BARIRI,SP,0.174,0.826,2855,13538,16393
3541307,PRESIDENTE EPITÁCIO,SP,0.306,0.694,5915,13437,19352
3513702,DESCALVADO,SP,0.189,0.811,3129,13415,16544
3524105,ITUVERAVA,SP,0.288,0.712,5344,13229,18573
3502903,ARAÇOIABA DA SERRA,SP,0.228,0.772,3881,13130,17011
3546603,SANTA FÉ DO SUL,SP,0.214,0.786,3560,13054,16614
3534609,OSVALDO CRUZ,SP,0.184,0.816,2944,13016,15960
3510005,CÂNDIDO MOTA,SP,0.222,0.778,3708,12990,16698
3544004,RIO DAS PEDRAS,SP,0.243,0.757,4132,12839,16971
3518602,GUARIBA,SP,0.324,0.676,6142,12825,18967
3518305,GUARAREMA,SP,0.233,0.767,3891,12788,16679
3541604,PROMISSÃO,SP,0.298,0.702,5333,12565,17898
3518206,GUARARAPES,SP,0.216,0.784,3443,12499,15942
3508603,CACHOEIRA PAULISTA,SP,0.277,0.723,4652,12126,16778
3551603,SERRA NEGRA,SP,0.183,0.817,2712,12094,14806
3540200,PONTAL,SP,0.324,0.676,5791,12077,17868
3512209,CONCHAL,SP,0.18,0.82,2627,12002,14629
3526407,LARANJAL PAULISTA,SP,0.172,0.828,2482,11916,14398
3550209,SÃO MIGUEL ARCANJO,SP,0.277,0.723,4560,11888,16448
3547502,SANTA RITA DO PASSA QUATRO,SP,0.176,0.824,2484,11659,14143
3538600,PIRACAIA,SP,0.198,0.802,2878,11625,14503
3519303,IBATÉ,SP,0.312,0.688,5182,11452,16634
3537909,PILAR DO SUL,SP,0.231,0.769,3437,11439,14876
3539509,PITANGUEIRAS,SP,0.319,0.681,5335,11391,16726
3506607,BIRITIBA MIRIM,SP,0.252,0.748,3818,11348,15166
3525201,JARINU,SP,0.244,0.756,3659,11346,15005
3509254,CAJATI,SP,0.248,0.752,3712,11259,14971
3542206,RANCHARIA,SP,0.307,0.693,4961,11199,16160
3546306,SANTA CRUZ DAS PALMEIRAS,SP,0.265,0.735,4002,11123,15125
3538808,PIRAJU,SP,0.259,0.741,3880,11080,14960
3520400,ILHABELA,SP,0.318,0.682,5042,10815,15857
3500303,AGUAÍ,SP,0.287,0.713,4335,10765,15100
3553401,TANABI,SP,0.228,0.772,3143,10629,13772
